text,size,topic
patrimoniale nascosta vergogna,9,0
patto stabilità,8,0
patto stabilità partono,8,0
paura fascio,5,0
paura fascio @ecostagli,5,0
paura voi tutt@,4,0
pd #iononvotom5s boomerang,5,0
pd catanzaro stiamo,3,0
pd lancia hashtag,5,0
pd miss,8,0
pd miss maglietta,8,0
pd skytg24 19/05/2014,3,0
pdemocratici volevano,3,0
pdemocratici volevano cacciare,3,0
pds costo,3,0
pds costo 0,3,0
pecoroni messi,3,0
pecoroni messi pecorina,3,0
peggiori materia,3,0
peggiori materia diritti,3,0
pensionati auto,4,0
pensione #quota96scuola,14,0
pensione #quota96scuola niente,14,0
perche sono coglione,3,0
perchè #unovaleuno,5,0
perchè devo,8,0
perchè devo aiutare,8,0
perchè onesta andrà,3,0
perché #pd telefona,3,0
perché disturbava gnoccofritto,3,0
perché grillo nn,5,0
perché incazziamo quando,4,0
perché perdono #europee,5,0
perché vera,8,0
perché vera rivoluzione,8,0
percorso politico scambio,3,0
perdere soli,5,0
perdere soli vincere,5,0
perdono #europee,5,0
perdono #europee voglio,5,0
perso conto,4,0
perso conto sue,4,0
piazza duomo,4,0
piazzale loreto,4,0
piazzale loreto capisce,4,0
piazze riempiamo,22,0
piazze riempiamo cuori,22,0
piddini fanno girare,4,0
pignorano case,3,0
pignorano case fregano,3,0
pittella emergency,3,0
pittella emergency rende,3,0
piú #lavoltabuona,5,0
piú #lavoltabuona é,5,0
po voterà ennesima,3,0
poco agorà,4,0
poi firmerà,12,0
poi firmerà necrologio,12,0
politica bisogna accettare,3,0
politica casa sua,7,0
politica comune,24,0
politica ho cambiato,6,0
politica momento scopri,4,0
politica sarà altra,5,0
politica sentito dire,4,0
politica studiosi clown,3,0
polizia tributaria #tornasilvio,3,0
polonia @premiertusk,8,0
poltrona attaccata,8,0
porta porta,9,0
posizione su,13,0
predica trasparenza,4,0
predica trasparenza poi,4,0
presentati x,16,0
presentati x @512_idonei_pds,16,0
presenti 11,4,0
presenti 11 nuove,4,0
primo ministro,8,0
primo ministro repubblica,8,0
privato ps,5,0
privilegiato dipendenti,4,0
privilegiato dipendenti mossa,4,0
programma elettorale,21,0
programma elettorale m5s,19,0
programmi confronto,12,0
promessa fat,5,0
promesse può onorare,3,0
propone chi insulta,3,0
propone?e possibile,3,0
proposito big data,3,0
proprio fuori dalla,4,0
proprio vedere,6,0
proprio vedere #grillo,5,0
psi centro,5,0
psi centro lavoro,5,0
pugni sul tavolo,3,0
punito lupara,4,0
punito lupara bianca,4,0
punizione spetta,3,0
punti europa spiegati,3,0
punti x #europa,4,0
punto 3,25,0
punto 3 programma,21,0
punto nostro,6,0
punto nostro programma,6,0
purezza preferisco,3,0
puó andare,5,0
puó andare avanti,5,0
qual punizione,3,0
qual punizione spetta,3,0
qualcuno dica,15,0
qualcuno dica irene,15,0
quale italia,8,0
quale italia vuoi,8,0
quando chiamano nazisti?,4,0
quando ciucciate #elezionieuropee,4,0
quando renzi dice,5,0
quando spiegava,7,0
quando spiegava italicum,7,0
quei geni,6,0
quei geni @leganerd,6,0
quella tu vada,3,0
questa sera,11,0
questo #vespa,12,0
questo #vespa farà,12,0
questo efficacissimo,7,0
questo efficacissimo tentativo,7,0
questo manifesto rete,3,0
questo tweet,13,0
questo tweet entrato,13,0
quindi berlusconi finanziano,3,0
quindi occhio,4,0
quindi occhio sto,4,0
quinta colonna,4,0
raggiungete piazza #nopiano,3,0
rai eravamo tanto,4,0
rai la7,8,0
rai la7 sky,8,0
rai uno,29,0
rai uno seguire,29,0
realtà informano,4,0
reato clandestinità,497,0
reato clandestinità spazio,497,0
remore e/o,3,0
remore e/o esitazioni,3,0
rende orgogliosi,3,0
rende orgogliosi aiutiamola,3,0
renzi dice votare,5,0
renzi lupi alfano,4,0
renzi patrimoniale nascosta,6,0
renzi predica trasparenza,4,0
renzi premier alt,3,0
renzi privilegiato dipendenti,4,0
renzi salendo sul,4,0
renzi vattene,2,0
renzi votate,13,0
renzi votate chiunque,7,0
renzi-berlusconi-grillo invito,5,0
renzi-berlusconi-grillo invito invece,5,0
repubblica polonia,8,0
repubblica polonia @premiertusk,8,0
restituisci rimborsi,3,0
rete womenareurope avvio,3,0
riassunto dei media,3,0
richiama rai,8,0
richiama rai la7,8,0
ricordato mauro,7,0
ricordato mauro quando,7,0
ridere paura,5,0
ridere paura fascio,5,0
riempiamo cuori,22,0
rimborsi elettorali,5,0
rimborso dei biglietti,3,0
rimprovero voto,497,0
rimprovero voto sinistra,497,0
risorse umane,4,0
risorse umane info,4,0
risparmiati leggi,14,0
risparmiati leggi fornero,14,0
rispetto urla,8,0
rispetto urla capri,8,0
rissa centrocampo,5,0
risultati sondaggio,4,0
risultati sondaggio elezioni,4,0
rivoluzione cultura,10,0
rivoluzione cultura col,10,0
roberta lombardi,3,0
rovinando tranquillità,6,0
rovinando tranquillità su,6,0
rt @_demox #europa,5,0
rt @ale_moretti #iononvotom5s,9,0
rt @alex5stelle animalista,3,0
rt @andreascanzi,24,0
rt @andreascanzi qualcuno,15,0
rt @annagiacobbe3 @taibimichela,3,0
rt @carlaruocco1,59,0
rt @carlaruocco1 oltre,21,0
rt @carlaruocco1 stasera,28,0
rt @carlucci_cc,14,0
rt @carlucci_cc #iononvotom5s,8,0
rt @carlucci_cc #iononvotom5s?,5,0
rt @carmelo_1970,8,0
rt @carmelo_1970 vedo,8,0
rt @cremoninicesare quindi,4,0
rt @criticocinema sono,5,0
rt @danielag1981 renzi,6,0
rt @dinamopress #nopianocasa,6,0
rt @dlavolo questa,5,0
rt @elenabi @ale_moretti,5,0
rt @ethilia1 fatemi,3,0
rt @eugcipolla,9,0
rt @eugcipolla meglio,5,0
rt @fedemello ho,5,0
rt @fimcislstampa #fiat,5,0
rt @formichenews speciale,4,0
rt @forza_italia #berlusconi,6,0
rt @forzaltaiia,9,0
rt @forzaltaiia #berlusconi,9,0
rt @fraan_83 uagliù,3,0
rt @francetomm grande,8,0
rt @frandelucia gazebo,5,0
rt @gia_bif dico,4,0
rt @giacomovivaldi,18,0
rt @giovanni84scala votate,5,0
rt @giuliadivita,32,0
rt @giuliadivita moretti,7,0
rt @giusva82 leggo,4,0
rt @gparuta @lucagnan,4,0
rt @i_messina,14,0
rt @i_messina dopo,14,0
rt @ilgiornale,9,0
rt @ilgiornale ecco,8,0
rt @kabara79 era,6,0
rt @lddio,11,0
rt @lddio stasera,11,0
rt @lelloesposito5 moretti,6,0
rt @lucapap,14,0
rt @m5smontecitorio,28,0
rt @m5smontecitorio #inlineaconilpiddino,25,0
rt @manginobrioches,10,0
rt @manginobrioches #renzi,9,0
rt @matteosalvinimi,496,0
rt @matteosalvinimi #salvini,496,0
rt @mov5stelle terzo,6,0
rt @mrlavoro nuove,4,0
rt @ovverome normale,7,0
rt @palazzo_chigi @matteorenzi,7,0
rt @paolatavernam5s domani,4,0
rt @peppedinosauro videoforum,3,0
rt @pimpinellas quindi,4,0
rt @plebanifabio ormai,4,0
rt @riccardo_fra poco,4,0
rt @simonabonafe #renzi,8,0
rt @stiamocongrillo attaccateci,4,0
rt @valterrimini #iononvotom5s,11,0
salendo sul,4,0
salendo sul monociclo,4,0
samuele segoni,3,0
sani sicuri,3,0
saremmo risparmiati,15,0
saremmo risparmiati leggi,14,0
sarà altra,5,0
sarà altra b,4,0
sblocca patto,11,0
sblocca patto stabilità,8,0
scambio confronto aderire,3,0
scanzi scatenato,3,0
scatole? https,4,0
scelta estetica,15,0
scelta estetica https,15,0
scherzosa metafora?,4,0
scherzosa metafora? #,4,0
scopri posizione,13,0
scopri posizione su,13,0
scuole #grillo,8,0
scuole #grillo parla,8,0
scusate #fassino mostra,3,0
seguire beppe,29,0
seguire beppe #vinciamonoi,29,0
sembra favola,5,0
sembra favola esopo,5,0
sempre fuori testa,4,0
sentito dire,4,0
sentito dire scass,3,0
senza dignità capolista,3,0
senza remore e/o,3,0
sera grillo incontrerà,5,0
servo sciocco,4,0
servono pagare,6,0
servono pagare #tasi,6,0
sfide chiesa,5,0
sfuggito questo,7,0
sfuggito questo efficacissimo,7,0
siamo nazisti,4,0
siamo tutti concentrati,3,0
sicuri 2014 2015,3,0
siete finiti,4,0
siete finiti matteo,4,0
siete morti,12,0
siete morti poi,12,0
silvio #vinciamonoi @beppe_grillo,4,0
silvio berlusconi ospite,4,0
simona bonafè,4,0
sinistra #forzaitalia @gasparripdl,3,0
sinistra cancellare,497,0
sinistra cancellare reato,497,0
sky troppo,8,0
sky troppo tempo,8,0
socialista vota,5,0
socialista vota psi,5,0
socialmedia trasfonrmando deputati,3,0
societa test,3,0
solamente dove mangia,3,0
soli vincere,5,0
soli vincere alfano,5,0
solo 1,7,0
solo 1 anno,6,0
solo 6,6,0
solo 6 partiti,6,0
solo allineato,5,0
solo allineato grillo-pensiero,5,0
solo colorita scherzosa,4,0
soltanto noi vogliamo,4,0
sondaggio elezioni,4,0
sono coldplay vespa,4,0
sono proprio fuori,4,0
sono solo 1,6,0
sono troppi,6,0
sono troppi #twitt,6,0
sono tutti concordi,4,0
spazio solo,497,0
speciale europee,32,0
speciale europee europee,20,0
spesa pubblica,7,0
spetta noi twittiamo,3,0
spiegava italicum,7,0
spiegava italicum serviva,7,0
stabilità partono,8,0
stabilità partono cantieri,8,0
stage risorse,4,0
stage risorse umane,4,0
stanno rovinando,6,0
stanno rovinando tranquillità,6,0
stare fuori dalle,4,0
stasera renzi-berlusconi-grillo invito,5,0
stasera sono coldplay,4,0
stasera succederà,12,0
stasera succederà questo,12,0
stasera tutti,29,0
stasera tutti su,29,0
stato polizia tributaria,3,0
ste merde,3,0
ste merde freghino,3,0
stelle alle elezioni,6,0
stesso video https,4,0
stipendio stai serena,3,0
sto giro,4,0
sto giro quando,4,0
sto usando,4,0
studiosi clown,3,0
su #twitter,6,0
su #twitter campagne,6,0
su rai,29,0
su rai uno,29,0
sua ne,7,0
sua ne abbiamo,7,0
subito boomerang,5,0
subito boomerang contro,5,0
succederà questo,12,0
succederà questo #vespa,12,0
sue promesse,4,0
sulla #politica,6,0
sulla #politica stanno,6,0
sulla politica momento,4,0
sulle #europee2014,9,0
sulle #europee2014 scopri,9,0
suoi elettori,10,0
suoi elettori #europee,10,0
talk show,3,0
tanto amati,4,0
tanto amati espresso,4,0
tempo renzi,8,0
tenere numero,3,0
tenere numero legale,3,0
tentativo governo,7,0
tentativo governo contenimento,7,0
terremotati perché disturbava,3,0
terzo punto,6,0
terzo punto nostro,6,0
test su animali,3,0
testa #renzi fallito,4,0
testa giù,4,0
testa giù piazzale,4,0
the milan channel,4,0
ti dimezzi stipendio,3,0
tinagli cappello,15,0
tinagli cappello casaleggio,15,0
tks @francescolamana,6,0
to the,5,0
to the milan,4,0
toptweet momento,9,0
toptweet momento sulle,9,0
torna livelli,3,0
tornare voto,14,0
tornare voto saremmo,14,0
tranne m5s,8,0
tranne m5s ricordato,7,0
tranquillità su,6,0
tranquillità su #twitter,6,0
tranquillo mattè,6,0
tranquillo mattè ero,6,0
trasfonrmando deputati,3,0
trasfonrmando deputati troll,3,0
trasparenza poi,4,0
trasparenza poi difende,4,0
trematerra udc,3,0
tributaria #tornasilvio,3,0
troppi #twitt,6,0
troppi #twitt sulla,6,0
troppo tempo,8,0
troppo tempo renzi,8,0
trovo bene vodafone,3,0
tsipras medicina austerità,3,0
tu restituisci rimborsi,3,0
tutt@ montecitorio,4,0
tutt@ montecitorio #nopianocasa,4,0
tutti casa,12,0
tutti casa roma,12,0
tutti concordi sul,4,0
tutti numeri,7,0
tutti numeri candidati,7,0
tutti su,29,0
tutti su rai,29,0
tv @paolatavernam5s simona,4,0
tv dato ladri,3,0
tv votate,7,0
tv votate chiunque,7,0
tweet entrato,13,0
tweet entrato nei,13,0
tweet ironici,5,0
tweet ironici contro,5,0
twittiamo convintamente,3,0
uagliù piddini,4,0
uagliù piddini fanno,4,0
ue chiedono rimborso,3,0
ue investe,5,0
ue investe 2milioni,5,0
umane info,4,0
ungiornodapecora intervista,4,0
ungiornodapecora intervista cantata,4,0
uno seguire,29,0
uno seguire beppe,29,0
uno stato polizia,3,0
uomini nelle forze,3,0
urla capri,8,0
urla capri espiatori,8,0
usando solo colorita,4,0
va dalla urso,3,0
vattene renzi vattene,2,0
vedere #grillo lascerà,5,0
vedo ora,9,0
vedo ora andare,8,0
vendere #duomodimilano,3,0
vendere #duomodimilano grado,3,0
vera rivoluzione,10,0
vera rivoluzione cultura,10,0
vergogna infinita,9,0
vergogna infinita codacons,9,0
vero italia cresce,3,0
vespa detta,5,0
vespa detta così,5,0
vespa grillo giallo,5,0
vespa grillo live,4,0
via @m5smontecitorio,7,0
via @m5smontecitorio @senato5st,4,0
via @youtube,9,0
video 3 minuti,3,0
videoforum tsipras,4,0
videoforum tsipras medicina,3,0
viene punito,4,0
viene punito lupara,4,0
villa pamphilj,8,0
villa pamphilj primo,8,0
villarosa m5s,9,0
villarosa m5s giorno,5,0
villarosa m5s ungiornodapecora,4,0
vincere alfano,5,0
vincere alfano cesa,5,0
vincere moretti,8,0
vincere moretti pd,8,0
vinciamo noi,8,0
vivisezione dudù proprietario,3,0
voglio proprio vedere,5,0
voglio ste merde,3,0
voglio vivisezione dudù,3,0
voi tutt@,4,0
voi tutt@ montecitorio,4,0
voleva parlare,4,0
voleva parlare giornalisti?,4,0
volevano cacciare,3,0
volevano cacciare terremotati,3,0
vorrebbe vendere,3,0
vorrebbe vendere #duomodimilano,3,0
vota amantea online,4,0
vota fiducia posta,3,0
vota psi,5,0
vota psi centro,5,0
vota socialista,5,0
vota socialista vota,5,0
votare #m5s #bastaunamatita,8,0
votare buffoni,8,0
votare buffoni parla,5,0
votarti #renzistaisereno,6,0
votate buffoni,32,0
votate buffoni panico,10,0
votate chi volete,5,0
votate chiunque,14,0
votate chiunque buffoni,7,0
votate chiunque tranne,7,0
votate costui,5,0
votate costui foto,5,0
voterà ennesima,3,0
voto @pdnetwork,15,0
voto @pdnetwork alle,14,0
voto anche te,4,0
voto fiducia aveva,4,0
voto quei geni,6,0
voto saremmo,14,0
voto saremmo risparmiati,14,0
voto sinistra,497,0
voto sinistra cancellare,497,0
vuoi europ,8,0
whatsapp? almeno,5,0
whatsapp? almeno mettetevi,5,0
womenareurope avvio,3,0
womenareurope avvio percorso,3,0
x #europa punto,4,0
x @512_idonei_pds,16,0
x @512_idonei_pds cui,16,0
x influenzare,5,0
x influenzare socialmedia,5,0
é #lennesimavolta,5,0
é #lennesimavolta grazie,5,0
é evidente,5,0
é evidente piú,5,0
– roma 19,3,0
